,연도,일시,측정소,PM2.5
9605,4,01-29 05:00,논산,0.08
9606,4,01-29 06:00,논산,0.088
9607,4,01-29 07:00,논산,0.092
9608,4,01-29 08:00,논산,0.092
9609,4,01-29 09:00,논산,0.092
9610,4,01-29 10:00,논산,0.108
9611,4,01-29 11:00,논산,0.08
9612,4,01-29 12:00,논산,0.08
9613,4,01-29 13:00,논산,0.07200000000000001
9614,4,01-29 14:00,논산,0.07200000000000001
9615,4,01-29 15:00,논산,0.064
9616,4,01-29 16:00,논산,0.064
9617,4,01-29 17:00,논산,0.07200000000000001
9618,4,01-29 18:00,논산,0.076
9619,4,01-29 19:00,논산,0.076
9620,4,01-29 20:00,논산,0.084
9621,4,01-29 21:00,논산,0.088
9622,4,01-29 22:00,논산,0.128
9623,4,01-29 23:00,논산,0.092
9624,4,01-30 00:00,논산,0.1
9625,4,01-30 01:00,논산,0.10400000000000001
9626,4,01-30 02:00,논산,0.096
9627,4,01-30 03:00,논산,0.092
9628,4,01-30 04:00,논산,0.10400000000000001
9629,4,01-30 05:00,논산,0.116
9630,4,01-30 06:00,논산,0.092
9631,4,01-30 07:00,논산,0.1
9632,4,01-30 08:00,논산,0.124
9633,4,01-30 09:00,논산,0.12
9634,4,01-30 10:00,논산,0.096
9635,4,01-30 11:00,논산,0.092
9636,4,01-30 12:00,논산,0.084
9637,4,01-30 13:00,논산,0.08
9638,4,01-30 14:00,논산,0.08
9639,4,01-30 15:00,논산,0.08
9640,4,01-30 16:00,논산,0.076
9641,4,01-30 17:00,논산,0.08
9642,4,01-30 18:00,논산,0.076
9643,4,01-30 19:00,논산,0.092
9644,4,01-30 20:00,논산,0.084
9645,4,01-30 21:00,논산,0.10400000000000001
9646,4,01-30 22:00,논산,0.092
9647,4,01-30 23:00,논산,0.084
9648,4,02-02 00:00,논산,0.2
9649,4,02-02 01:00,논산,0.20400000000000001
9650,4,02-02 02:00,논산,0.212
9651,4,02-02 03:00,논산,0.2
9652,4,02-02 04:00,논산,0.20400000000000001
9653,4,02-02 05:00,논산,0.192
9654,4,02-02 06:00,논산,0.196
9655,4,02-02 07:00,논산,0.22
9656,4,02-02 08:00,논산,0.23600000000000002
9657,4,02-02 09:00,논산,0.22
9658,4,02-02 10:00,논산,0.22
9659,4,02-02 11:00,논산,0.20800000000000002
9660,4,02-02 12:00,논산,0.24
9661,4,02-02 13:00,논산,0.164
9662,4,02-02 14:00,논산,0.12
9663,4,02-02 15:00,논산,0.14400000000000002
9664,4,02-02 16:00,논산,0.164
9665,4,02-02 17:00,논산,0.148
9666,4,02-02 18:00,논산,0.17200000000000001
9667,4,02-02 19:00,논산,0.176
9668,4,02-02 20:00,논산,0.16
9669,4,02-02 21:00,논산,0.192
9670,4,02-02 22:00,논산,0.17200000000000001
9671,4,02-02 23:00,논산,0.184
9672,4,02-03 00:00,논산,0.18
9673,4,02-03 01:00,논산,0.18
9674,4,02-03 02:00,논산,0.18
9675,4,02-03 03:00,논산,0.196
9676,4,02-03 04:00,논산,0.152
9677,4,02-03 05:00,논산,0.196
9678,4,02-03 06:00,논산,0.212
9679,4,02-03 07:00,논산,0.184
9680,4,02-03 08:00,논산,0.17200000000000001
9681,4,02-03 09:00,논산,0.2
9682,4,02-03 10:00,논산,0.192
9683,4,02-03 11:00,논산,0.136
9684,4,02-03 12:00,논산,0.168
9685,4,02-03 13:00,논산,0.132
9686,4,02-03 14:00,논산,0.12
9687,4,02-03 15:00,논산,0.084
9688,4,02-03 16:00,논산,0.1
9689,4,02-03 17:00,논산,0.136
9690,4,02-03 18:00,논산,0.112
9691,4,02-03 19:00,논산,0.112
9692,4,02-03 20:00,논산,0.124
9693,4,02-03 21:00,논산,0.116
9694,4,02-03 22:00,논산,0.14
9695,4,02-03 23:00,논산,0.124
9696,4,02-04 00:00,논산,0.12
9697,4,02-04 01:00,논산,0.116
9698,4,02-04 02:00,논산,0.128
9699,4,02-04 03:00,논산,0.108
9700,4,02-04 04:00,논산,0.112
9701,4,02-04 05:00,논산,0.116
9702,4,02-04 06:00,논산,0.116
9703,4,02-04 07:00,논산,0.124
9704,4,02-04 08:00,논산,0.148
9705,4,02-04 09:00,논산,0.12
9706,4,02-04 10:00,논산,0.108
9707,4,02-04 11:00,논산,0.096
9708,4,02-04 12:00,논산,0.088
9709,4,02-04 13:00,논산,0.084
9710,4,02-04 14:00,논산,0.088
9711,4,02-04 15:00,논산,0.092
9712,4,02-04 16:00,논산,0.096
9713,4,02-04 17:00,논산,0.096
9714,4,02-04 18:00,논산,0.096
9715,4,02-04 19:00,논산,0.096
9716,4,02-04 20:00,논산,0.1
9717,4,02-04 21:00,논산,0.116
9718,4,02-04 22:00,논산,0.096
9719,4,02-04 23:00,논산,0.1
9720,4,02-07 00:00,논산,0.06
9721,4,02-07 01:00,논산,0.064
9722,4,02-07 02:00,논산,0.068
9723,4,02-07 03:00,논산,0.06
9724,4,02-07 04:00,논산,0.064
9725,4,02-07 05:00,논산,0.064
9726,4,02-07 06:00,논산,0.068
9727,4,02-07 07:00,논산,0.08
9728,4,02-07 08:00,논산,0.084
9729,4,02-07 09:00,논산,0.092
9730,4,02-07 10:00,논산,0.076
9731,4,02-07 11:00,논산,0.07200000000000001
9732,4,02-07 12:00,논산,0.068
9733,4,02-07 13:00,논산,0.06
9734,4,02-07 14:00,논산,0.064
9735,4,02-07 15:00,논산,0.06
9736,4,02-07 16:00,논산,0.06
9737,4,02-07 17:00,논산,0.064
9738,4,02-07 18:00,논산,0.088
9739,4,02-07 19:00,논산,0.07200000000000001
9740,4,02-07 20:00,논산,0.08
9741,4,02-07 21:00,논산,0.084
9742,4,02-07 22:00,논산,0.088
9743,4,02-07 23:00,논산,0.092
9744,4,02-08 00:00,논산,0.096
9745,4,02-08 01:00,논산,0.084
9746,4,02-08 02:00,논산,0.096
9747,4,02-08 03:00,논산,0.10400000000000001
9748,4,02-08 04:00,논산,0.096
9749,4,02-08 05:00,논산,0.076
9750,4,02-08 06:00,논산,0.096
9751,4,02-08 07:00,논산,0.12
9752,4,02-08 08:00,논산,0.1
9753,4,02-08 09:00,논산,0.112
9754,4,02-08 10:00,논산,0.124
9755,4,02-08 11:00,논산,0.112
9756,4,02-08 12:00,논산,0.092
9757,4,02-08 13:00,논산,0.076
9758,4,02-08 14:00,논산,0.088
9759,4,02-08 15:00,논산,0.076
9760,4,02-08 16:00,논산,0.07200000000000001
9761,4,02-08 17:00,논산,0.07200000000000001
9762,4,02-08 18:00,논산,0.084
9763,4,02-08 19:00,논산,0.092
9764,4,02-08 20:00,논산,0.096
9765,4,02-08 21:00,논산,0.076
9766,4,02-08 22:00,논산,0.12
9767,4,02-08 23:00,논산,0.10400000000000001
9768,4,02-09 00:00,논산,0.1
9769,4,02-09 01:00,논산,0.112
9770,4,02-09 02:00,논산,0.10400000000000001
9771,4,02-09 03:00,논산,0.10400000000000001
9772,4,02-09 04:00,논산,0.112
9773,4,02-09 05:00,논산,0.12
9774,4,02-09 06:00,논산,0.112
9775,4,02-09 07:00,논산,0.124
9776,4,02-09 08:00,논산,0.136
9777,4,02-09 09:00,논산,0.14
9778,4,02-09 10:00,논산,0.108
9779,4,02-09 11:00,논산,0.108
9780,4,02-09 12:00,논산,0.088
9781,4,02-09 13:00,논산,0.092
9782,4,02-09 14:00,논산,0.092
9783,4,02-09 15:00,논산,0.088
9784,4,02-09 16:00,논산,0.092
9785,4,02-09 17:00,논산,0.096
9786,4,02-09 18:00,논산,0.092
9787,4,02-09 19:00,논산,0.10400000000000001
9788,4,02-09 20:00,논산,0.096
9789,4,02-09 21:00,논산,0.108
9790,4,02-09 22:00,논산,0.1
9791,4,02-09 23:00,논산,0.1
9792,4,02-12 00:00,논산,0.06
9793,4,02-12 01:00,논산,0.052000000000000005
9794,4,02-12 02:00,논산,0.056
9795,4,02-12 03:00,논산,0.048
9796,4,02-12 04:00,논산,0.048
9797,4,02-12 05:00,논산,0.048
9798,4,02-12 06:00,논산,0.052000000000000005
9799,4,02-12 07:00,논산,0.06
9800,4,02-12 08:00,논산,0.056
9801,4,02-12 09:00,논산,0.064
9802,4,02-12 10:00,논산,0.048
9803,4,02-12 11:00,논산,0.048
9804,4,02-12 12:00,논산,0.052000000000000005
9805,4,02-12 13:00,논산,0.044
9806,4,02-12 14:00,논산,0.044
9807,4,02-12 15:00,논산,0.044
9808,4,02-12 16:00,논산,0.044
9809,4,02-12 17:00,논산,0.06
9810,4,02-12 18:00,논산,0.064
9811,4,02-12 19:00,논산,0.064
9812,4,02-12 20:00,논산,0.06
9813,4,02-12 21:00,논산,0.068
9814,4,02-12 22:00,논산,0.064
9815,4,02-12 23:00,논산,0.056
9816,4,02-13 00:00,논산,0.06
9817,4,02-13 01:00,논산,0.064
9818,4,02-13 02:00,논산,0.07200000000000001
9819,4,02-13 03:00,논산,0.068
9820,4,02-13 04:00,논산,0.068
9821,4,02-13 05:00,논산,0.064
9822,4,02-13 06:00,논산,0.07200000000000001
9823,4,02-13 07:00,논산,0.076
9824,4,02-13 08:00,논산,0.08
9825,4,02-13 09:00,논산,0.076
9826,4,02-13 10:00,논산,0.096
9827,4,02-13 11:00,논산,0.068
9828,4,02-13 12:00,논산,0.07200000000000001
9829,4,02-13 13:00,논산,0.064
9830,4,02-13 14:00,논산,0.07200000000000001
9831,4,02-13 15:00,논산,0.056
9832,4,02-13 16:00,논산,0.052000000000000005
9833,4,02-13 17:00,논산,0.064
9834,4,02-13 18:00,논산,0.068
9835,4,02-13 19:00,논산,0.068
9836,4,02-13 20:00,논산,0.08
9837,4,02-13 21:00,논산,0.084
9838,4,02-13 22:00,논산,0.128
9839,4,02-13 23:00,논산,0.088
9840,4,02-14 00:00,논산,0.092
9841,4,02-14 01:00,논산,0.092
9842,4,02-14 02:00,논산,0.088
9843,4,02-14 03:00,논산,0.076
9844,4,02-14 04:00,논산,0.088
9845,4,02-14 05:00,논산,0.112
9846,4,02-14 06:00,논산,0.084
9847,4,02-14 07:00,논산,0.088
9848,4,02-14 08:00,논산,0.108
9849,4,02-14 09:00,논산,0.112
9850,4,02-14 10:00,논산,0.1
9851,4,02-14 11:00,논산,0.088
9852,4,02-14 12:00,논산,0.08
9853,4,02-14 13:00,논산,0.08
9854,4,02-14 14:00,논산,0.084
9855,4,02-14 15:00,논산,0.08
9856,4,02-14 16:00,논산,0.084
9857,4,02-14 17:00,논산,0.088
9858,4,02-14 18:00,논산,0.08
9859,4,02-14 19:00,논산,0.096
9860,4,02-14 20:00,논산,0.088
9861,4,02-14 21:00,논산,0.10400000000000001
9862,4,02-14 22:00,논산,0.092
9863,4,02-14 23:00,논산,0.084
9864,4,02-17 00:00,논산,0.092
9865,4,02-17 01:00,논산,0.096
9866,4,02-17 02:00,논산,0.096
9867,4,02-17 03:00,논산,0.088
9868,4,02-17 04:00,논산,0.088
9869,4,02-17 05:00,논산,0.08
9870,4,02-17 06:00,논산,0.084
9871,4,02-17 07:00,논산,0.096
9872,4,02-17 08:00,논산,0.10400000000000001
9873,4,02-17 09:00,논산,0.112
9874,4,02-17 10:00,논산,0.096
9875,4,02-17 11:00,논산,0.088
9876,4,02-17 12:00,논산,0.096
9877,4,02-17 13:00,논산,0.076
9878,4,02-17 14:00,논산,0.076
9879,4,02-17 15:00,논산,0.076
9880,4,02-17 16:00,논산,0.076
9881,4,02-17 17:00,논산,0.084
9882,4,02-17 18:00,논산,0.1
9883,4,02-17 19:00,논산,0.092
9884,4,02-17 20:00,논산,0.1
9885,4,02-17 21:00,논산,0.10400000000000001
9886,4,02-17 22:00,논산,0.1
9887,4,02-17 23:00,논산,0.112
9888,4,02-18 00:00,논산,0.108
9889,4,02-18 01:00,논산,0.10400000000000001
9890,4,02-18 02:00,논산,0.10400000000000001
9891,4,02-18 03:00,논산,0.108
9892,4,02-18 04:00,논산,0.1
9893,4,02-18 05:00,논산,0.084
9894,4,02-18 06:00,논산,0.10400000000000001
9895,4,02-18 07:00,논산,0.116
9896,4,02-18 08:00,논산,0.108
9897,4,02-18 09:00,논산,0.12
9898,4,02-18 10:00,논산,0.116
9899,4,02-18 11:00,논산,0.10400000000000001
9900,4,02-18 12:00,논산,0.1
9901,4,02-18 13:00,논산,0.076
9902,4,02-18 14:00,논산,0.088
9903,4,02-18 15:00,논산,0.07200000000000001
9904,4,02-18 16:00,논산,0.076
9905,4,02-18 17:00,논산,0.084
9906,4,02-18 18:00,논산,0.096
9907,4,02-18 19:00,논산,0.096
9908,4,02-18 20:00,논산,0.096
9909,4,02-18 21:00,논산,0.096
9910,4,02-18 22:00,논산,0.116
9911,4,02-18 23:00,논산,0.096
9912,4,02-19 00:00,논산,0.096
9913,4,02-19 01:00,논산,0.108
9914,4,02-19 02:00,논산,0.1
9915,4,02-19 03:00,논산,0.1
9916,4,02-19 04:00,논산,0.096
9917,4,02-19 05:00,논산,0.1
9918,4,02-19 06:00,논산,0.10400000000000001
9919,4,02-19 07:00,논산,0.108
9920,4,02-19 08:00,논산,0.128
9921,4,02-19 09:00,논산,0.124
9922,4,02-19 10:00,논산,0.096
9923,4,02-19 11:00,논산,0.092
9924,4,02-19 12:00,논산,0.084
9925,4,02-19 13:00,논산,0.07200000000000001
9926,4,02-19 14:00,논산,0.076
9927,4,02-19 15:00,논산,0.08
9928,4,02-19 16:00,논산,0.08
9929,4,02-19 17:00,논산,0.088
9930,4,02-19 18:00,논산,0.088
9931,4,02-19 19:00,논산,0.096
9932,4,02-19 20:00,논산,0.092
9933,4,02-19 21:00,논산,0.092
9934,4,02-19 22:00,논산,0.088
9935,4,02-19 23:00,논산,0.092
9936,4,02-22 00:00,논산,0.124
9937,4,02-22 01:00,논산,0.12
9938,4,02-22 02:00,논산,0.12
9939,4,02-22 03:00,논산,0.108
9940,4,02-22 04:00,논산,0.108
9941,4,02-22 05:00,논산,0.108
9942,4,02-22 06:00,논산,0.1
9943,4,02-22 07:00,논산,0.112
9944,4,02-22 08:00,논산,0.10400000000000001
9945,4,02-22 09:00,논산,0.1
9946,4,02-22 10:00,논산,0.084
9947,4,02-22 11:00,논산,0.084
9948,4,02-22 12:00,논산,0.092
9949,4,02-22 13:00,논산,0.084
9950,4,02-22 14:00,논산,0.068
9951,4,02-22 15:00,논산,0.076
9952,4,02-22 16:00,논산,0.064
9953,4,02-22 17:00,논산,0.08
9954,4,02-22 18:00,논산,0.068
9955,4,02-22 19:00,논산,0.084
9956,4,02-22 20:00,논산,0.07200000000000001
9957,4,02-22 21:00,논산,0.084
9958,4,02-22 22:00,논산,0.092
9959,4,02-22 23:00,논산,0.084
9960,4,02-23 00:00,논산,0.084
9961,4,02-23 01:00,논산,0.084
9962,4,02-23 02:00,논산,0.084
9963,4,02-23 03:00,논산,0.08
9964,4,02-23 04:00,논산,0.076
9965,4,02-23 05:00,논산,0.08
9966,4,02-23 06:00,논산,0.10400000000000001
9967,4,02-23 07:00,논산,0.084
9968,4,02-23 08:00,논산,0.084
9969,4,02-23 09:00,논산,0.068
9970,4,02-23 10:00,논산,0.08
9971,4,02-23 11:00,논산,0.068
9972,4,02-23 12:00,논산,0.07200000000000001
9973,4,02-23 13:00,논산,0.064
9974,4,02-23 14:00,논산,0.064
9975,4,02-23 15:00,논산,0.056
9976,4,02-23 16:00,논산,0.06
9977,4,02-23 17:00,논산,0.07200000000000001
9978,4,02-23 18:00,논산,0.07200000000000001
9979,4,02-23 19:00,논산,0.07200000000000001
9980,4,02-23 20:00,논산,0.076
9981,4,02-23 21:00,논산,0.084
9982,4,02-23 22:00,논산,0.112
9983,4,02-23 23:00,논산,0.088
9984,4,02-24 00:00,논산,0.084
9985,4,02-24 01:00,논산,0.084
9986,4,02-24 02:00,논산,0.084
9987,4,02-24 03:00,논산,0.08
9988,4,02-24 04:00,논산,0.084
9989,4,02-24 05:00,논산,0.096
9990,4,02-24 06:00,논산,0.08
9991,4,02-24 07:00,논산,0.076
9992,4,02-24 08:00,논산,0.096
9993,4,02-24 09:00,논산,0.088
9994,4,02-24 10:00,논산,0.076
9995,4,02-24 11:00,논산,0.07200000000000001
9996,4,02-24 12:00,논산,0.064
9997,4,02-24 13:00,논산,0.068
9998,4,02-24 14:00,논산,0.068
9999,4,02-24 15:00,논산,0.068
10000,4,02-24 16:00,논산,0.076
10001,4,02-24 17:00,논산,0.076
10002,4,02-24 18:00,논산,0.076
10003,4,02-24 19:00,논산,0.08
10004,4,02-24 20:00,논산,0.084
10005,4,02-24 21:00,논산,0.088
10006,4,02-24 22:00,논산,0.08
10007,4,02-24 23:00,논산,0.08
10008,4,02-27 00:00,논산,0.20800000000000002
10009,4,02-27 01:00,논산,0.20400000000000001
10010,4,02-27 02:00,논산,0.2
10011,4,02-27 03:00,논산,0.188
10012,4,02-27 04:00,논산,0.176
10013,4,02-27 05:00,논산,0.168
10014,4,02-27 06:00,논산,0.168
10015,4,02-27 07:00,논산,0.188
10016,4,02-27 08:00,논산,0.192
10017,4,02-27 09:00,논산,0.188
10018,4,02-27 10:00,논산,0.18
10019,4,02-27 11:00,논산,0.164
10020,4,02-27 12:00,논산,0.176
10021,4,02-27 13:00,논산,0.12
10022,4,02-27 14:00,논산,0.108
10023,4,02-27 15:00,논산,0.12
10024,4,02-27 16:00,논산,0.12
10025,4,02-27 17:00,논산,0.116
10026,4,02-27 18:00,논산,0.132
10027,4,02-27 19:00,논산,0.14
10028,4,02-27 20:00,논산,0.136
10029,4,02-27 21:00,논산,0.156
10030,4,02-27 22:00,논산,0.148
10031,4,02-27 23:00,논산,0.16
10032,4,02-28 00:00,논산,0.16
10033,4,02-28 01:00,논산,0.16
10034,4,02-28 02:00,논산,0.16
10035,4,02-28 03:00,논산,0.152
10036,4,02-28 04:00,논산,0.124
10037,4,02-28 05:00,논산,0.136
10038,4,02-28 06:00,논산,0.168
10039,4,02-28 07:00,논산,0.156
10040,4,02-28 08:00,논산,0.14400000000000002
10041,4,02-28 09:00,논산,0.14400000000000002
10042,4,02-28 10:00,논산,0.148
10043,4,02-28 11:00,논산,0.12
10044,4,02-28 12:00,논산,0.124
10045,4,02-28 13:00,논산,0.088
10046,4,02-28 14:00,논산,0.1
10047,4,02-28 15:00,논산,0.076
10048,4,02-28 16:00,논산,0.076
10049,4,02-28 17:00,논산,0.112
10050,4,02-28 18:00,논산,0.1
10051,4,02-28 19:00,논산,0.1
10052,4,02-28 20:00,논산,0.108
10053,4,02-28 21:00,논산,0.108
10054,4,02-28 22:00,논산,0.128
10055,4,02-28 23:00,논산,0.108
10056,4,03-01 00:00,논산,0.10400000000000001
10057,4,03-01 01:00,논산,0.10400000000000001
10058,4,03-01 02:00,논산,0.1
10059,4,03-01 03:00,논산,0.1
10060,4,03-01 04:00,논산,0.096
10061,4,03-01 05:00,논산,0.10400000000000001
10062,4,03-01 06:00,논산,0.1
10063,4,03-01 07:00,논산,0.108
10064,4,03-01 08:00,논산,0.124
10065,4,03-01 09:00,논산,0.116
10066,4,03-01 10:00,논산,0.1
10067,4,03-01 11:00,논산,0.084
10068,4,03-01 12:00,논산,0.08
10069,4,03-01 13:00,논산,0.07200000000000001
10070,4,03-01 14:00,논산,0.076
10071,4,03-01 15:00,논산,0.08
10072,4,03-01 16:00,논산,0.084
10073,4,03-01 17:00,논산,0.088
10074,4,03-01 18:00,논산,0.088
10075,4,03-01 19:00,논산,0.088
10076,4,03-01 20:00,논산,0.092
10077,4,03-01 21:00,논산,0.092
10078,4,03-01 22:00,논산,0.084
10079,4,03-01 23:00,논산,0.092
10080,4,03-04 00:00,논산,0.096
10081,4,03-04 01:00,논산,0.096
10082,4,03-04 02:00,논산,0.092
10083,4,03-04 03:00,논산,0.084
10084,4,03-04 04:00,논산,0.084
10085,4,03-04 05:00,논산,0.084
10086,4,03-04 06:00,논산,0.08
10087,4,03-04 07:00,논산,0.096
10088,4,03-04 08:00,논산,0.084
10089,4,03-04 09:00,논산,0.096
10090,4,03-04 10:00,논산,0.08
10091,4,03-04 11:00,논산,0.08
10092,4,03-04 12:00,논산,0.08
10093,4,03-04 13:00,논산,0.076
10094,4,03-04 14:00,논산,0.068
10095,4,03-04 15:00,논산,0.068
10096,4,03-04 16:00,논산,0.064
10097,4,03-04 17:00,논산,0.07200000000000001
10098,4,03-04 18:00,논산,0.076
10099,4,03-04 19:00,논산,0.08
10100,4,03-04 20:00,논산,0.08
10101,4,03-04 21:00,논산,0.084
10102,4,03-04 22:00,논산,0.088
10103,4,03-04 23:00,논산,0.084
10104,4,03-05 00:00,논산,0.084
10105,4,03-05 01:00,논산,0.084
10106,4,03-05 02:00,논산,0.084
10107,4,03-05 03:00,논산,0.088
10108,4,03-05 04:00,논산,0.084
10109,4,03-05 05:00,논산,0.076
10110,4,03-05 06:00,논산,0.092
10111,4,03-05 07:00,논산,0.088
10112,4,03-05 08:00,논산,0.084
10113,4,03-05 09:00,논산,0.07200000000000001
10114,4,03-05 10:00,논산,0.088
10115,4,03-05 11:00,논산,0.068
10116,4,03-05 12:00,논산,0.076
10117,4,03-05 13:00,논산,0.064
10118,4,03-05 14:00,논산,0.068
10119,4,03-05 15:00,논산,0.06
10120,4,03-05 16:00,논산,0.06
10121,4,03-05 17:00,논산,0.068
10122,4,03-05 18:00,논산,0.07200000000000001
10123,4,03-05 19:00,논산,0.076
10124,4,03-05 20:00,논산,0.08
10125,4,03-05 21:00,논산,0.092
10126,4,03-05 22:00,논산,0.124
10127,4,03-05 23:00,논산,0.088
10128,4,03-06 00:00,논산,0.092
10129,4,03-06 01:00,논산,0.088
10130,4,03-06 02:00,논산,0.088
10131,4,03-06 03:00,논산,0.076
10132,4,03-06 04:00,논산,0.084
10133,4,03-06 05:00,논산,0.1
10134,4,03-06 06:00,논산,0.084
10135,4,03-06 07:00,논산,0.084
10136,4,03-06 08:00,논산,0.096
10137,4,03-06 09:00,논산,0.092
10138,4,03-06 10:00,논산,0.084
10139,4,03-06 11:00,논산,0.068
10140,4,03-06 12:00,논산,0.068
10141,4,03-06 13:00,논산,0.064
10142,4,03-06 14:00,논산,0.07200000000000001
10143,4,03-06 15:00,논산,0.064
10144,4,03-06 16:00,논산,0.07200000000000001
10145,4,03-06 17:00,논산,0.076
10146,4,03-06 18:00,논산,0.07200000000000001
10147,4,03-06 19:00,논산,0.084
10148,4,03-06 20:00,논산,0.08
10149,4,03-06 21:00,논산,0.092
10150,4,03-06 22:00,논산,0.084
10151,4,03-06 23:00,논산,0.08
10152,4,03-09 00:00,논산,0.08
10153,4,03-09 01:00,논산,0.088
10154,4,03-09 02:00,논산,0.088
10155,4,03-09 03:00,논산,0.08
10156,4,03-09 04:00,논산,0.084
10157,4,03-09 05:00,논산,0.07200000000000001
10158,4,03-09 06:00,논산,0.08
10159,4,03-09 07:00,논산,0.092
10160,4,03-09 08:00,논산,0.096
10161,4,03-09 09:00,논산,0.112
10162,4,03-09 10:00,논산,0.092
10163,4,03-09 11:00,논산,0.088
10164,4,03-09 12:00,논산,0.096
10165,4,03-09 13:00,논산,0.076
10166,4,03-09 14:00,논산,0.07200000000000001
10167,4,03-09 15:00,논산,0.07200000000000001
10168,4,03-09 16:00,논산,0.07200000000000001
10169,4,03-09 17:00,논산,0.08
10170,4,03-09 18:00,논산,0.092
10171,4,03-09 19:00,논산,0.088
10172,4,03-09 20:00,논산,0.096
10173,4,03-09 21:00,논산,0.1
10174,4,03-09 22:00,논산,0.096
10175,4,03-09 23:00,논산,0.1
10176,4,03-10 00:00,논산,0.1
10177,4,03-10 01:00,논산,0.1
10178,4,03-10 02:00,논산,0.092
10179,4,03-10 03:00,논산,0.096
10180,4,03-10 04:00,논산,0.092
10181,4,03-10 05:00,논산,0.076
10182,4,03-10 06:00,논산,0.1
10183,4,03-10 07:00,논산,0.1
10184,4,03-10 08:00,논산,0.1
10185,4,03-10 09:00,논산,0.092
10186,4,03-10 10:00,논산,0.096
10187,4,03-10 11:00,논산,0.096
10188,4,03-10 12:00,논산,0.088
10189,4,03-10 13:00,논산,0.068
10190,4,03-10 14:00,논산,0.08
10191,4,03-10 15:00,논산,0.064
10192,4,03-10 16:00,논산,0.068
10193,4,03-10 17:00,논산,0.08
10194,4,03-10 18:00,논산,0.088
10195,4,03-10 19:00,논산,0.088
10196,4,03-10 20:00,논산,0.092
10197,4,03-10 21:00,논산,0.096
10198,4,03-10 22:00,논산,0.112
10199,4,03-10 23:00,논산,0.088
10200,4,03-11 00:00,논산,0.092
10201,4,03-11 01:00,논산,0.096
10202,4,03-11 02:00,논산,0.092
10203,4,03-11 03:00,논산,0.088
10204,4,03-11 04:00,논산,0.088
10205,4,03-11 05:00,논산,0.088
10206,4,03-11 06:00,논산,0.092
10207,4,03-11 07:00,논산,0.092
10208,4,03-11 08:00,논산,0.116
10209,4,03-11 09:00,논산,0.108
10210,4,03-11 10:00,논산,0.084
10211,4,03-11 11:00,논산,0.076
10212,4,03-11 12:00,논산,0.076
10213,4,03-11 13:00,논산,0.064
10214,4,03-11 14:00,논산,0.07200000000000001
10215,4,03-11 15:00,논산,0.07200000000000001
10216,4,03-11 16:00,논산,0.076
10217,4,03-11 17:00,논산,0.08
10218,4,03-11 18:00,논산,0.084
10219,4,03-11 19:00,논산,0.088
10220,4,03-11 20:00,논산,0.088
10221,4,03-11 21:00,논산,0.088
10222,4,03-11 22:00,논산,0.084
10223,4,03-11 23:00,논산,0.084
10224,4,03-14 00:00,논산,0.14400000000000002
10225,4,03-14 01:00,논산,0.148
10226,4,03-14 02:00,논산,0.148
10227,4,03-14 03:00,논산,0.136
10228,4,03-14 04:00,논산,0.132
10229,4,03-14 05:00,논산,0.124
10230,4,03-14 06:00,논산,0.124
10231,4,03-14 07:00,논산,0.136
10232,4,03-14 08:00,논산,0.136
10233,4,03-14 09:00,논산,0.136
10234,4,03-14 10:00,논산,0.116
10235,4,03-14 11:00,논산,0.10400000000000001
10236,4,03-14 12:00,논산,0.12
10237,4,03-14 13:00,논산,0.088
10238,4,03-14 14:00,논산,0.08
10239,4,03-14 15:00,논산,0.088
10240,4,03-14 16:00,논산,0.088
10241,4,03-14 17:00,논산,0.096
10242,4,03-14 18:00,논산,0.1
10243,4,03-14 19:00,논산,0.112
10244,4,03-14 20:00,논산,0.112
10245,4,03-14 21:00,논산,0.124
10246,4,03-14 22:00,논산,0.116
10247,4,03-14 23:00,논산,0.116
10248,4,03-15 00:00,논산,0.12
10249,4,03-15 01:00,논산,0.12
10250,4,03-15 02:00,논산,0.112
10251,4,03-15 03:00,논산,0.1
10252,4,03-15 04:00,논산,0.096
10253,4,03-15 05:00,논산,0.1
10254,4,03-15 06:00,논산,0.132
10255,4,03-15 07:00,논산,0.108
